Status,Active CSV Line,Title,Artist,Album,Spotify ID,Spotify Track ID
safe_to_copy_spotify_id_to_spotify_track_id,2250,I Like Them,DeadEye,SAD BUT LIT,6CWKTD7YCyeaHBpMVZdO2x,
safe_to_copy_spotify_id_to_spotify_track_id,2252,I Remember (Radio Edit),deadmau5 & Kaskade I Remember,I Remember,2TGXXep0egHHRQpclNYm48,
safe_to_copy_spotify_id_to_spotify_track_id,2253,I Remember,deadmau5 Random Album Title,Random Album Title,5miifYL53idUsDxGKjICtb,
safe_to_copy_spotify_id_to_spotify_track_id,2254,I Remember,"deadmau5, Kaskade",Random Album Title,5miifYL53idUsDxGKjICtb,
safe_to_copy_spotify_id_to_spotify_track_id,2256,Be Alright,Dean Lewis,A Place We Knew,3EPXxR3ImUwfayaurPi3cm,
safe_to_copy_spotify_id_to_spotify_track_id,2257,Be Alright (Acoustic),Dean Lewis,Be Alright (Acoustic),5JvHFo8DB7qgbGHnF5iAKU,
safe_to_copy_spotify_id_to_spotify_track_id,2258,How Do I Say Goodbye (Acoustic),Dean Lewis,How Do I Say Goodbye (Acoustic),7fAoDr6naastKUtqo75SNm,
safe_to_copy_spotify_id_to_spotify_track_id,2259,Trust Me Mate (Acoustic),Dean Lewis,Trust Me Mate (Acoustic),0RYp979JDD8NL2RJXQWouC,
safe_to_copy_spotify_id_to_spotify_track_id,2260,Waves (Guitar Acoustic),Dean Lewis,Same Kind Of Different (Acoustic),6yiWXb7aSGTLtrh7oKj80S,
safe_to_copy_spotify_id_to_spotify_track_id,2261,Ain't That A Kick In The Head (Remastered),Dean Martin,ICON (Walmart CWD),4qQ8sToR3GNossXlwSlyKz,
already_same,2262,Blue Christmas,Dean Martin,Classic Christmas Music,1WLweWdf4XaTIrFygnoEzJ,1WLweWdf4XaTIrFygnoEzJ
conflict_spotify_id_differs_from_track_id,2263,I'll Be Home for Christmas,Dean Martin,Classic Christmas Music,5PCS7feLWXvEsp5s5fSpXe,4mPPA20iT8lxPuIdDvYPwL
already_same,2264,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,Classic Christmas Music,2uFaJJtFpPDc5Pa95XzTvg,2uFaJJtFpPDc5Pa95XzTvg
safe_to_copy_spotify_id_to_spotify_track_id,2265,Memories Are Made Of This (Remastered),Dean Martin,ICON (Walmart CWD),1B0pnlq75KuR6KntSDpyLG,
safe_to_copy_spotify_id_to_spotify_track_id,2266,That's Amore (Remastered),Dean Martin,ICON (Walmart CWD),7AbdkH3bcpAvLAnS2tFw4x,
safe_to_copy_spotify_id_to_spotify_track_id,2267,A Million Miles Away,Deap Vally,Valley Girl (Music From The Motion Picture) (Cover Nominees),5U2qj41pIgXSdGBTIYDowL,
safe_to_copy_spotify_id_to_spotify_track_id,2268,A Million Miles Away,Deap Vally & Valley Girl (Music From The Motion Picture),3:39,5U2qj41pIgXSdGBTIYDowL,
safe_to_copy_spotify_id_to_spotify_track_id,2270,All Is Full of Love,Death Cab for Cutie,The Stability E.P.,2JVYkO41ZtXktQH06JdrRp,
safe_to_copy_spotify_id_to_spotify_track_id,2271,Champagne From a Paper Cup,Death Cab for Cutie,Something About Airplanes,0jbfHjlnFA7i6gYKNpyxr8,
safe_to_copy_spotify_id_to_spotify_track_id,2272,I will follow you into the dark,Death Cab for Cutie,"2006-07-03: Accelerator 2006, Main Stage, Folkets Park, Malmö, Sweden",3kZC0ZmFWrEHdUCmUqlvgZ,
already_same,2273,Dirge,Death In Vegas,Satan's Circus,3UFdkJTk0XlLmnM51hs1TD,3UFdkJTk0XlLmnM51hs1TD
already_same,2275,Way Of The Samurai,Deceptikon,Lost Subject,4hJxsJy8oCIGgFwbF0BFjS,4hJxsJy8oCIGgFwbF0BFjS
safe_to_copy_spotify_id_to_spotify_track_id,2276,Behind the Wheel,Decode,Around the World and Back: A Greek Tribute to Depeche Mode,1gxoSC59noubOoYjzIPcYp,
safe_to_copy_spotify_id_to_spotify_track_id,2277,Crazy Train,Dee Snider,Sunset Strip '80s Metal Hits,5pnUs2kZWwaGqKm7vYJxuj,
safe_to_copy_spotify_id_to_spotify_track_id,2278,Groove Is in the Heart,Deee-Lite,World Clique,2He3NOyqtLNE3RQPpeDdSb,
safe_to_copy_spotify_id_to_spotify_track_id,2279,Breakfast at Tiffanys,Deep Blue Something,Radio Woodstock 100.1 WDST 25th Anniversary - Disc 2,1uzWOoJdADfstQuFtQFTUn,
already_same,2280,Highway Star,Deep Purple,Machine Head,4gVTozEmzwAUXpwj3jEetX,4gVTozEmzwAUXpwj3jEetX
already_same,2281,Speed King,Deep Purple,Deep Purple in Rock,4DsHoG4nyiUwsbx1lCF2lX,4DsHoG4nyiUwsbx1lCF2lX
safe_to_copy_spotify_id_to_spotify_track_id,2282,Missing,Deeperlove,Missing,2C76scrY6tV1yv8nMmhTqu,
safe_to_copy_spotify_id_to_spotify_track_id,2283,Missing,Deeperlove & Missing,2:47,2C76scrY6tV1yv8nMmhTqu,
already_same,2285,Animal,Def Leppard,Hysteria,4qjscZh4jfhkpcQG4ZQfi2,4qjscZh4jfhkpcQG4ZQfi2
safe_to_copy_spotify_id_to_spotify_track_id,2286,Bringin' On the Heartbreak (remix),Def Leppard,High 'n' Dry,6kebjay5sQj7W3MpuB8i3F,
safe_to_copy_spotify_id_to_spotify_track_id,2287,Come Undone,Def Leppard,Songs From the Sparkle Lounge,0hjw1Vxm4ZCBIUNXOjRYFV,
safe_to_copy_spotify_id_to_spotify_track_id,2288,Foolin,Def Leppard,Vault: Greatest Hits 1980-1995,1wv8bYmoqY3TAKKQY3Qn7t,
safe_to_copy_spotify_id_to_spotify_track_id,2289,Hysteria,Def Leppard,Hysteria,2PFIZFcGry0po3ZfRZkzKc,
already_same,2290,Photograph,Def Leppard,Pyromania,18URo35acNKRTHfEdjTcGn,18URo35acNKRTHfEdjTcGn
already_same,2291,Rock of Ages,Def Leppard,Pyromania (Deluxe),2AmEv442DGwSxMGZ9XEvBA,2AmEv442DGwSxMGZ9XEvBA
safe_to_copy_spotify_id_to_spotify_track_id,2293,Change (In The House Of Flies),Deftones,White Pony,51c94ac31swyDQj9B3Lzs3,
safe_to_copy_spotify_id_to_spotify_track_id,2294,Change (In the House of Flies) [Acoustic] [2005 Remaster] (Acoustic; 2005 Remaster),Deftones,B-Sides & Rarities,1B7QMxhxKSHbYBXoSXJzGk,
safe_to_copy_spotify_id_to_spotify_track_id,2295,My Own Summer (Shove It),Deftones,Around the Fur,1158ckiB5S4cpsdYHDB9IF,
safe_to_copy_spotify_id_to_spotify_track_id,2296,Euphoria (Firefly),Delerium,Karma,2ziO1ZZwVPSFFM8wzUHG78,
safe_to_copy_spotify_id_to_spotify_track_id,2298,Euphoric,Delerium,Euphoric,2qpDVCPe5RSiIPMbVup0DW,
already_same,2299,Gateway,Delerium,Semantic Spaces,1Kv0fpucOkXxQwR78j6Hfb,1Kv0fpucOkXxQwR78j6Hfb
already_same,2300,Lamentation,Delerium,Karma,5OQpeCVswA3YWasj6pCVlC,5OQpeCVswA3YWasj6pCVlC
conflict_spotify_id_differs_from_track_id,2301,Silence,Delerium,Karma,2jAjkmZIKwV5VOBiZ3qUUL,6WuBtCCjG0T2irgaeBkPDu
safe_to_copy_spotify_id_to_spotify_track_id,2303,Don't Fear the Reaper (Re:Imagined),Denmark + Winter,Don't Fear the Reaper (Re:Imagined),2aBDBhQTL850U9bQbOILKi,
safe_to_copy_spotify_id_to_spotify_track_id,2304,Enjoy the Silence (Re:Imagined),Denmark + Winter,Enjoy the Silence (Re:Imagined),1EGycWIcEm5VzhMf1LQ4JN,
safe_to_copy_spotify_id_to_spotify_track_id,2305,Every Breath You Take,Denmark + Winter,"Re:Imagine, Vol. 1 (Cover Nominees)",1sz0fuWEAcPkCfG5o7D9KP,
safe_to_copy_spotify_id_to_spotify_track_id,2306,Take on Me,Denmark + Winter,"Welcome to the 80's Re:Imagined, Vol. 1",3XRdmuKMl5C7DWNVVJrFBI,
safe_to_copy_spotify_id_to_spotify_track_id,2307,Desert Moon,Dennis DeYoung,Desert Moon,3MzjEIe5pjA1gFgS95bkdN,
safe_to_copy_spotify_id_to_spotify_track_id,2308,Nevermind,Dennis Lloyd,Nevermind,63SevszngYpZOwf63o61K4,
safe_to_copy_spotify_id_to_spotify_track_id,2309,Double Face,"Deodato, Al Jarreau",The Crossing,2MZSx4AaVtz1uILqqFWo6O,
safe_to_copy_spotify_id_to_spotify_track_id,2310,A Question of Lust,Depeche Mode,US - K-ROQ Performance 1998,3eN5LFnqtfPAR7Jr8i2QuE,
safe_to_copy_spotify_id_to_spotify_track_id,2311,Alone,Depeche Mode,Delta Machine,5oMCL7Yj466OKYzI6Ew2vf,
safe_to_copy_spotify_id_to_spotify_track_id,2312,Angel,Depeche Mode,Delta Machine,24nDMmzJlHcDfF8iSXWFnA,
already_same,2313,Barrel of a Gun,Depeche Mode,Ultra (Deluxe),2xU2QWzGunslGXtJbmYbeE,2xU2QWzGunslGXtJbmYbeE
safe_to_copy_spotify_id_to_spotify_track_id,2314,Behind the Wheel,Depeche Mode,Music for the Masses,5ZO4gjA1fMk0cD4EFkPSYT,
safe_to_copy_spotify_id_to_spotify_track_id,2315,Black Celebration,Depeche Mode,Black Celebration,6Ufh0H4emPePwyjusICVKb,
conflict_spotify_id_differs_from_track_id,2316,Blasphemous Rumours,Depeche Mode,Some Great Reward,7oQX82XgUBDhSbpMSksG12,4Gsq0yYHEIAt5WLFKqY6M3
already_same,2317,Blasphemous Rumours (Single Version),Depeche Mode,Blasphemous Rumours,4Gsq0yYHEIAt5WLFKqY6M3,4Gsq0yYHEIAt5WLFKqY6M3
safe_to_copy_spotify_id_to_spotify_track_id,2318,Broken,Depeche Mode,Delta Machine,1Hm9pX5iwwS7jJLLPad9yJ,
already_same,2319,Condemnation,Depeche Mode,Songs of Faith and Devotion (Deluxe),3qj2xGVJ7Sr4ISDPP5WVXy,3qj2xGVJ7Sr4ISDPP5WVXy
safe_to_copy_spotify_id_to_spotify_track_id,2321,Dangerous (Sensual mix),Depeche Mode,Personal Jesus,77ZPfwWoJOCNYetp8NkJip,
safe_to_copy_spotify_id_to_spotify_track_id,2322,Dream On,Depeche Mode,"The Best of Depeche Mode, Volume 1",3fIsVx19pqTGejb7cwlLQB,
already_same,2324,Enjoy the Silence,Depeche Mode,Violator (Deluxe),6WK9dVrRABMkUXFLNlgWFh,6WK9dVrRABMkUXFLNlgWFh
conflict_spotify_id_differs_from_track_id,2327,Enjoy the Silence (Hands and Feet mix),Depeche Mode,Enjoy the Silence,7ln0aztR553ZJLoHsF3FxD,6WK9dVrRABMkUXFLNlgWFh
conflict_spotify_id_differs_from_track_id,2328,Enjoy The Silence (Live),Depeche Mode,Live in Berlin Soundtrack,162jEBRb6zCOiaWaCiqK3B,6WK9dVrRABMkUXFLNlgWFh
conflict_spotify_id_differs_from_track_id,2330,Enjoy the Silence (single mix),Depeche Mode,Enjoy the Silence,7ln0aztR553ZJLoHsF3FxD,6WK9dVrRABMkUXFLNlgWFh
safe_to_copy_spotify_id_to_spotify_track_id,2331,Everything Counts,Depeche Mode,"The Best of Depeche Mode, Volume 1",1R1vbkHj40yexphG1i7x27,
safe_to_copy_spotify_id_to_spotify_track_id,2332,Everything Counts (In Larger Amounts),Depeche Mode,Construction Time Again (Deluxe),5vg4UbUtSLgAR8tiK9hyr7,
safe_to_copy_spotify_id_to_spotify_track_id,2333,Everything Counts (live),Depeche Mode,The Singles 86>98,0CiXi9VLDxkQsN0YiegZif,
safe_to_copy_spotify_id_to_spotify_track_id,2335,Goodbye,Depeche Mode,Delta Machine,6QOn4Buq0kA7MkRyfh1Lb7,
already_same,2336,Halo,Depeche Mode,Violator (Deluxe),6Rr6wXmEx6w6dsBuqqKJa3,6Rr6wXmEx6w6dsBuqqKJa3
already_same,2337,I Feel You,Depeche Mode,Songs of Faith and Devotion (Deluxe),2M0SsKN720GGXcCqhB96LX,2M0SsKN720GGXcCqhB96LX
already_same,2338,It's No Good,Depeche Mode,Ultra (Deluxe),7HDWE2Ib7cjkhzULV4K8y3,7HDWE2Ib7cjkhzULV4K8y3
safe_to_copy_spotify_id_to_spotify_track_id,2340,Just Can't Get Enough,Depeche Mode,Speak and Spell (Deluxe),0qi4b1l0eT3jpzeNHeFXDT,
conflict_spotify_id_differs_from_track_id,2341,Never Let Me Down Again,Depeche Mode,Music for the Masses (Deluxe),0T57cTUpYpvSvZ3GowBuTP,3QqONU0GW4byIClquChyf0
already_same,2343,One Caress,Depeche Mode,Songs of Faith and Devotion (Deluxe),5EzNdszibI9d4ZMMaRzKuk,5EzNdszibI9d4ZMMaRzKuk
safe_to_copy_spotify_id_to_spotify_track_id,2344,People Are People,Depeche Mode,Some Great Reward (Deluxe),4WoKuMjwJXuy9IqX6AH5JE,
conflict_spotify_id_differs_from_track_id,2345,Personal Jesus,Depeche Mode,"The Best of Depeche Mode, Vol. 1 (Deluxe)",2wUlYDGGXlSvm2NkGj0Qio,3mHj3cBY3bKYuMb3z0lRVS
conflict_spotify_id_differs_from_track_id,2347,Personal Jesus (Single Version),Depeche Mode,The Singles 86-98,4UCTgh5jvtqoaMX6MAhUNn,3mHj3cBY3bKYuMb3z0lRVS
conflict_spotify_id_differs_from_track_id,2348,Policy of Truth,Depeche Mode,The Singles 86-98,0Mb20VmqR2lvtgbEermW2v,5pEkt88uwNG4xfwSiOgsqC
safe_to_copy_spotify_id_to_spotify_track_id,2350,Precious,Depeche Mode,Playing the Angel (Deluxe),1cBxAm8a0fENn2ix3Dfm3u,
safe_to_copy_spotify_id_to_spotify_track_id,2351,Shake the Disease,Depeche Mode,Black Celebration (Deluxe),0a1SoGdF8U1PNHtfKRAx91,
safe_to_copy_spotify_id_to_spotify_track_id,2352,Strangelove,Depeche Mode,Music for the Masses (Deluxe),6ZCyDN2ArlWB4GKAj644Cd,
safe_to_copy_spotify_id_to_spotify_track_id,2354,Jazz Music,Dephazz & Hôtel Costes Hôtel Costes 2 La Suite,Hôtel Costes,0Z3dPRfc1RAzYjTO7nQttj,
safe_to_copy_spotify_id_to_spotify_track_id,2355,Jazz Music,"Dephazz, Hôtel Costes",Hôtel Costes 2 La Suite,4ZtmU7MtayFpR2VH66YzbK,
safe_to_copy_spotify_id_to_spotify_track_id,2356,Dirty Deeds,Derrick LeFevre/Damon Johnson/Chris Wimple III/Richard Kendrick,Rock & Roll Train: A Millenium Tribute To AC/DC,5aShYksCutAtin204otQez,
safe_to_copy_spotify_id_to_spotify_track_id,2357,Say my name,Destiny's Child,The Writing's On the Wall,7H6ev70Weq6DdpZyyTmUXk,
safe_to_copy_spotify_id_to_spotify_track_id,2358,East of the Full Moon,Deuter,East of the Full Moon,0eYaVwb5vYMBUvlxrS4C5u,
safe_to_copy_spotify_id_to_spotify_track_id,2359,Whip It (2009 Remaster),Devo,Freedom of Choice (2009 Remaster; Deluxe Edition),7DAJJOyHFKwljvLfhtUUJB,
safe_to_copy_spotify_id_to_spotify_track_id,2362,Ain't No Mountain High Enough,Diana Ross,The No. 1's,1KbuhBnzMHp4eq1q6flhWd,
safe_to_copy_spotify_id_to_spotify_track_id,2364,Do You Have A Little Time,Dido,Life For Rent,1QkieJMAJlo1QO2a3J3Ihw,
already_same,2365,Here With Me,Dido,No Angel,4xFxK0FXmNlUDRgCaIQCVn,4xFxK0FXmNlUDRgCaIQCVn
already_same,2366,Honestly Ok,Dido,Dido Does Dublin,4bNKvePgcSeo9eQM2yIbVE,4bNKvePgcSeo9eQM2yIbVE
safe_to_copy_spotify_id_to_spotify_track_id,2367,White Flag,Dido,Life For Rent,3adnLFXKO5rC1lhUNSeg3N,
safe_to_copy_spotify_id_to_spotify_track_id,2368,Doused,DIIV,Oshin,30uvCVEYqgktyLfDcI76Hx,
safe_to_copy_spotify_id_to_spotify_track_id,2369,Feel Good Inc,Dillon Hodges,Bullet for a Broken Heart/Feel Good Inc,0Y3PJ1a7GdPc5Xw1PEhExT,
safe_to_copy_spotify_id_to_spotify_track_id,2370,Tessellate,Dink,Tessellate,62gOqYGPQUNMRCZRDGIcv7,
safe_to_copy_spotify_id_to_spotify_track_id,2371,Another One Bites the Dust,Dinner with Friends,"Flashback Tribute, Vol. 5",3LgFKP4NgEZKxhc3xo5SzS,
safe_to_copy_spotify_id_to_spotify_track_id,2372,Another One Bites the Dust (Chill Out),Dinner with Friends,"Flashback Tribute, Vol. 5 (Cover Nominees)",3LgFKP4NgEZKxhc3xo5SzS,
safe_to_copy_spotify_id_to_spotify_track_id,2373,Crazy,Dinner with Friends,"Relaxing Lounge Hits, Vol. 5",30QALdpqSq73837G9cTOMe,
safe_to_copy_spotify_id_to_spotify_track_id,2374,Crazy (Lounge),Dinner with Friends,"Relaxing Lounge Hits, Vol. 1 (Cover Nominees)",30QALdpqSq73837G9cTOMe,
safe_to_copy_spotify_id_to_spotify_track_id,2375,Take On Me (Chill Out),Dinner with Friends,"Flashback Tribute, Vol. 4 (Cover Nominees)",72fB3pfXdnx3vXDS2tYpkq,
safe_to_copy_spotify_id_to_spotify_track_id,2376,Wanted Dead Or Alive (Acoustic),Dinner with Friends,"Flashback Tribute, Vol. 10 (Cover Nominees)",1UBt1n8NZRXn5umr3qeBAc,
safe_to_copy_spotify_id_to_spotify_track_id,2377,We are the Champions (Chill Out),Dinner with Friends,"Flashback Tribute, Vol. 1 (Cover Nominees)",2bkl0mFaS2835bi9d0bLsy,
safe_to_copy_spotify_id_to_spotify_track_id,2378,We are the Champions (Chill Out),"Dinner with Friends & Flashback Tribute, Vol. 1",3:16,2bkl0mFaS2835bi9d0bLsy,
safe_to_copy_spotify_id_to_spotify_track_id,2379,Wanted Dead Or Alive (Acoustic),"Dinner with Friends & Flashback Tribute, Vol. 10",4:47,1UBt1n8NZRXn5umr3qeBAc,
safe_to_copy_spotify_id_to_spotify_track_id,2380,Take On Me (Chill Out),"Dinner with Friends & Flashback Tribute, Vol. 4",2:52,72fB3pfXdnx3vXDS2tYpkq,
safe_to_copy_spotify_id_to_spotify_track_id,2381,Another One Bites the Dust (Chill Out),"Dinner with Friends & Flashback Tribute, Vol. 5",2:29,3LgFKP4NgEZKxhc3xo5SzS,
safe_to_copy_spotify_id_to_spotify_track_id,2382,Crazy (Lounge),"Dinner with Friends & Relaxing Lounge Hits, Vol. 1",4:56,30QALdpqSq73837G9cTOMe,
safe_to_copy_spotify_id_to_spotify_track_id,2388,Change the World,Dino Lenny vs. The Housemartins,"Kontor: Sunset Chill, Volume 4",0ZXs7RSYKSNPTh0DonglLQ,
safe_to_copy_spotify_id_to_spotify_track_id,2390,Money for Nothing,Dire Straits,Brothers in Arms,4yqtwO7MQIIXqoiRBPHAgR,
safe_to_copy_spotify_id_to_spotify_track_id,2391,Sultans Of Swing,Dire Straits,Dire Straits,6cr6UDpkjEaMQ80OjWqEBQ,
already_same,2392,Walk of Life,Dire Straits,Brothers in Arms,423o3ZHIaBtGXyhF1uH41a,423o3ZHIaBtGXyhF1uH41a
already_same,2394,Eternal Infamy,Dirty Elegance,Finding Beauty In the Wretched,326GKzFhapEAQ8BCTxORQE,326GKzFhapEAQ8BCTxORQE
already_same,2395,Floating (feat. Jenni Muldaur),Dirty Elegance,Ode To Bartleby,3AHnRGtbaaoSmuE5O5CFL9,3AHnRGtbaaoSmuE5O5CFL9
safe_to_copy_spotify_id_to_spotify_track_id,2396,Alive (feat. Kate Elsworth),Dirty South & Thomas Gold,Bargrooves DeepSoulDisco Deluxe,2wpEY3oTWXd7NLJxI2tjzY,
safe_to_copy_spotify_id_to_spotify_track_id,2397,Changes,Dirty Vegas,Electric Love,3hnuUQW12DVQqxpVF1u2SY,
safe_to_copy_spotify_id_to_spotify_track_id,2398,Days Go By,Dirty Vegas,Days Go By,3POeP7JhwS1HljSN3Lfvgc,
safe_to_copy_spotify_id_to_spotify_track_id,2400,Days Go By (acoustic),Dirty Vegas,Chilled: Acoustic,6f7HYMnnuoDVdIwJ3YcKbh,
safe_to_copy_spotify_id_to_spotify_track_id,2401,Days Go By (Edit),Dirty Vegas,Days Go By (The Retrospective),1irgH5Aq6vLgVmcvL6Txdh,
safe_to_copy_spotify_id_to_spotify_track_id,2402,Days Go By (Radio Edit),Dirty Vegas,Days Go By,1irgH5Aq6vLgVmcvL6Txdh,
safe_to_copy_spotify_id_to_spotify_track_id,2403,You & Me (Flume Remix) (feat. Eliza Doolittle),Disclosure Flume: Deluxe Edition,Settle (Special Edition),1ABhGNsAYBrfZwQElmq6gM,
safe_to_copy_spotify_id_to_spotify_track_id,2405,Latch,"Disclosure, Sam Smith",Latch,1DunhgeZSEgWiIYbHqXl0c,
safe_to_copy_spotify_id_to_spotify_track_id,2406,Counting Blue Cars,Dishwalla,Buzz Ballads,6B618H5CuCdEzcVs0NKTlt,
safe_to_copy_spotify_id_to_spotify_track_id,2407,Counting Blue Cars (Tell Me Your Thoughts On God),Dishwalla,Pet Your Friends,6B618H5CuCdEzcVs0NKTlt,
safe_to_copy_spotify_id_to_spotify_track_id,2409,Down With The Sickness,Disturbed,The Sickness,40rvBMQizxkIqnjPdEWY1v,
safe_to_copy_spotify_id_to_spotify_track_id,2410,I Touch Myself,Divinyls,Divinyls,6oNvmplQGUkmAh441Teows,
safe_to_copy_spotify_id_to_spotify_track_id,2411,This Must Be The Place,Dizzy,Basement Covers (Cover Nominees),602bIPT4DhRMTMxvuB3CzC,
already_same,2414,Dieu Reconnaitra Les Siens,DJ Cam,Underground Live Act,11oYc38IUc8rBWAbHOCMgR,11oYc38IUc8rBWAbHOCMgR
safe_to_copy_spotify_id_to_spotify_track_id,2415,Mad Blunted Jazz,DJ Cam,Underground Vibes (Playlist: Rbbnd),11mUt9hPLDxt7EsoYB2Ujc,
already_same,2416,Romantic Love,DJ Cam,Underground Vibes,3X8x8rmFPCNgZMBYkH9KlP,3X8x8rmFPCNgZMBYkH9KlP
already_same,2420,The Crow,DJ Food,Kaleidoscope Companion,3BEmmHuv5jm0tbCUVI6ceD,3BEmmHuv5jm0tbCUVI6ceD
already_same,2421,Turtle Soup,DJ Food,Supperclub Presents Rome Vol. 6,2U9IpKwt7UbXCdSmJQBYf2,2U9IpKwt7UbXCdSmJQBYf2
already_same,2422,Turtle Soup - Wagon Christ Mix,DJ Food,Turtle Soup (Wagon Christ Mix) - Single,2U9IpKwt7UbXCdSmJQBYf2,2U9IpKwt7UbXCdSmJQBYf2
safe_to_copy_spotify_id_to_spotify_track_id,2424,Crimson,DJ Krush,Kakusei,6xjdePRZphcrwttujgzY84,
already_same,2427,On the Dub-ble,DJ Krush,Krush,1pWAOjPUV6rrGcmLJaXgPR,1pWAOjPUV6rrGcmLJaXgPR
already_same,2428,Song 2,DJ Krush,Jaku,6yanRGdN1bj7aYsXnElK0h,6yanRGdN1bj7aYsXnElK0h
safe_to_copy_spotify_id_to_spotify_track_id,2430,Heaven (Candlelight Mix),DJ SAMMY & YANOU FEAT. DO,Heaven,4EHiiO57nt9krbs6eYEBFk,
already_same,2431,Blood on the Motorway,DJ Shadow,The Private Press (Expanded Edition),22vdNWC42o4Cy4sjAhyskK,22vdNWC42o4Cy4sjAhyskK
safe_to_copy_spotify_id_to_spotify_track_id,2432,Building Steam With A Grain Of Salt,DJ Shadow,Endtroducing.....,4Ms0GKHCtr5Lpg4dKOhO2I,
already_same,2433,Changeling,DJ Shadow,Endtroducing.....,5DIaZd2T8XohPHN72PkxTq,5DIaZd2T8XohPHN72PkxTq
already_same,2434,Fixed Income,DJ Shadow,In Tune and On Time,0TKmnA3nEAzZR5wNpgJvuF,0TKmnA3nEAzZR5wNpgJvuF
already_same,2435,Hindsight,DJ Shadow,Preemptive Strike,6aH8IoAVDAebMyo4qXeHt5,6aH8IoAVDAebMyo4qXeHt5
already_same,2436,Mashin' On The Motorway,DJ Shadow,The Private Press (Expanded Edition),56qH3WLJaiyopol7gMy01i,56qH3WLJaiyopol7gMy01i
already_same,2437,Midnight In A Perfect World,DJ Shadow,25 Years Pukkelpop,1a9maLxqpx3cxjY1lTj62B,1a9maLxqpx3cxjY1lTj62B
already_same,2438,Mutual Slump,DJ Shadow,Reconstructed: The Definitive DJ Shadow,6c0s5c0FK4A5Nd3wtCJBVj,6c0s5c0FK4A5Nd3wtCJBVj
already_same,2439,Organ Donor - Extended Overhaul,DJ Shadow,Endtroducing (Deluxe Edition),1NDBAc8qEYARqMTi3rRxHu,1NDBAc8qEYARqMTi3rRxHu
conflict_spotify_id_differs_from_track_id,2440,Six Days,DJ Shadow,The Fast And The Furious: Tokyo Drift,6ifNuuYjiS5NdMabN4Jvrs,525vGLj61tNqCToVJ9cPzp
conflict_spotify_id_differs_from_track_id,2441,Six Days (Machinedrum Remix),DJ Shadow,The Liquid Amber EP,1jXBvdTHlmz0zy5GTzANks,525vGLj61tNqCToVJ9cPzp
safe_to_copy_spotify_id_to_spotify_track_id,2443,Stem / Long Stem / Transmission 2,DJ Shadow,Endtroducing (Deluxe Edition),70V5TfjjnVPnEYvilZisEp,
already_same,2444,Stem/Long Stem,DJ Shadow,Live! In Tune and on Time,1momuTnmC9NDZA7g6uqICK,1momuTnmC9NDZA7g6uqICK
already_same,2445,What Does Your Soul Look Like - Pt. 4,DJ Shadow,Endtroducing.....,0GLer8jmxlhDOtKPuRQhMz,0GLer8jmxlhDOtKPuRQhMz
safe_to_copy_spotify_id_to_spotify_track_id,2446,Six Days (Remix),"DJ Shadow, Mos Def",Six Days,6ifNuuYjiS5NdMabN4Jvrs,
safe_to_copy_spotify_id_to_spotify_track_id,2449,"Nobody Speak - DJ Shadow, Run The Jewels","DJ Shadow, Run The Jewels",The Mountain Will Fall,7Gc9OoiYsUrByC8tzD7kYY,
already_same,2450,I Know What I Saw,Dj Sid-the Apocalypze,Twilight Zizone,3iVeZl4ER1B2rx7VAY4h09,3iVeZl4ER1B2rx7VAY4h09
safe_to_copy_spotify_id_to_spotify_track_id,2452,Let Me Love You,"DJ Snake, Justin Bieber",Encore,0lYBSQXN6rCTvUZvg9S0lU,
safe_to_copy_spotify_id_to_spotify_track_id,2453,Pretty Girl with a Crooked Smile,Dj T-Rock & Squashy Nice,Rock and Squash Techniques,7bDLeeevde7pL8lHtub5Fc,
already_same,2454,Are You Sure,DJ Vadim,U.S.S.R.: Life From the Other Side,7weThhOrzs2exgrN5KKV8V,7weThhOrzs2exgrN5KKV8V
already_same,2455,Beijos,DJ Vadim,& Hôtel Costes Hôtel Costes 12,3LiButt80rpO8mMAwCJYPt,3LiButt80rpO8mMAwCJYPt
already_same,2456,Micro Course in Russian,DJ Vadim,USSR: Life from the Other Side,093ymhC3SS2OzpFS9jssFb,093ymhC3SS2OzpFS9jssFb
safe_to_copy_spotify_id_to_spotify_track_id,2457,Beijos,"DJ Vadim, Hôtel Costes",Hôtel Costes 12,5XQIxuTb8HUqSgEwXOvZW7,
safe_to_copy_spotify_id_to_spotify_track_id,2458,Charles (Remix),DJs Of Drum & Bass United,Drum And Bass Lounge,0YyG4ik0sGs8LRx25XViTN,
safe_to_copy_spotify_id_to_spotify_track_id,2459,Firestarter,DKay.com,A Tribute to The Prodigy,5lpwjYNvzaXneklcPrFLlJ,
safe_to_copy_spotify_id_to_spotify_track_id,2461,Grand Finale,"DMX, Ja Rule, Method Man & Nas Belly (Original Motion Picture Soundtrack)",Belly (Original Motion Picture Soundtrack),1VB1t9yQJFzSTGZLaQhAKZ,
safe_to_copy_spotify_id_to_spotify_track_id,2462,Grand Finale,"DMX, Ja Rule, Method Man, Nas",Belly (Original Motion Picture Soundtrack),1VB1t9yQJFzSTGZLaQhAKZ,
safe_to_copy_spotify_id_to_spotify_track_id,2463,Cake By The Ocean,DNCE,DNCE,76hfruVvmfQbw0eYn1nmeC,
